Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
2.27867;2.27862;-0.0152068;0.227867;0.227867;0.227862;-0.00152068;0.227862;-0.00152068;0.00193383;-0.000723447;0;0.1;0.519234;0;
2.25011;2.25005;-0.0168959;0.225011;0.225011;0.225005;-0.00168959;0.225005;-0.00168959;0.00192476;-0.000719439;0;0.1;0.506301;0;
2.22156;2.22148;-0.0185849;0.222156;0.222156;0.222148;-0.00185849;0.222148;-0.00185849;0.0019158;-0.000715431;0;0.1;0.493533;0;
2.19301;2.19291;-0.020274;0.219301;0.219301;0.219291;-0.0020274;0.219291;-0.0020274;0.00190695;-0.000711423;0;0.1;0.480928;0;
2.16446;2.16435;-0.021963;0.216446;0.216446;0.216435;-0.0021963;0.216435;-0.0021963;0.00189822;-0.000707415;0;0.1;0.468488;0;
2.15078;2.15078;0.00350083;0.215078;0.215078;0.215078;0.000350083;0.215078;0.000350083;0.00188954;-0.000703407;0;0.1;0.462585;0;
2.1266;2.12659;0.00325933;0.21266;0.21266;0.212659;0.000325933;0.212659;0.000325933;0.00188097;-0.000699399;0;0.1;0.452241;0;
2.10241;2.10241;0.00301783;0.210241;0.210241;0.210241;0.000301783;0.210241;0.000301783;0.0018725;-0.000695391;0;0.1;0.442015;0;
2.07823;2.07823;0.00277633;0.207823;0.207823;0.207823;0.000277633;0.207823;0.000277633;0.00186412;-0.000691383;0;0.1;0.431905;0;
2.05405;2.05405;0.00253482;0.205405;0.205405;0.205405;0.000253482;0.205405;0.000253482;0.00185584;-0.000687375;0;0.1;0.421913;0;
2.02987;2.02987;0.00229332;0.202987;0.202987;0.202987;0.000229332;0.202987;0.000229332;0.00184765;-0.000683367;0;0.1;0.412037;0;
2.00569;2.00569;0.00205182;0.200569;0.200569;0.200569;0.000205182;0.200569;0.000205182;0.00183957;-0.000679359;0;0.1;0.402279;0;
1.98151;1.98151;0.00181032;0.198151;0.198151;0.198151;0.000181032;0.198151;0.000181032;0.00183158;-0.000675351;0;0.1;0.392637;0;
1.95733;1.95733;0.00156882;0.195733;0.195733;0.195733;0.000156882;0.195733;0.000156882;0.00182368;-0.000671343;0;0.1;0.383112;0;
1.93314;1.93314;0.00132731;0.193314;0.193314;0.193314;0.000132731;0.193314;0.000132731;0.00181589;-0.000667335;0;0.1;0.373705;0;
1.90896;1.90896;0.00108581;0.190896;0.190896;0.190896;0.000108581;0.190896;0.000108581;0.00180819;-0.000663327;0;0.1;0.364414;0;
1.88478;1.88478;0.000844311;0.188478;0.188478;0.188478;8.44311e-05;0.188478;8.44311e-05;0.00180058;-0.000659319;0;0.1;0.35524;0;
1.86378;1.86378;0.00104562;0.186378;0.186378;0.186378;0.000104562;0.186378;0.000104562;0.00179307;-0.000655311;0;0.1;0.347367;0;
1.84493;1.84493;0.00081122;0.184493;0.184493;0.184493;8.1122e-05;0.184493;8.1122e-05;0.00178564;-0.000651303;0;0.1;0.340376;0;
1.82608;1.82608;0.000576819;0.182608;0.182608;0.182608;5.76819e-05;0.182608;5.76819e-05;0.00177829;-0.000647295;0;0.1;0.333455;0;
1.80722;1.80722;0.000342418;0.180722;0.180722;0.180722;3.42418e-05;0.180722;3.42418e-05;0.001771;-0.000643287;0;0.1;0.326606;0;
1.78837;1.78837;0.000108017;0.178837;0.178837;0.178837;1.08017e-05;0.178837;1.08017e-05;0.0017638;-0.000639279;0;0.1;0.319827;0;
1.76952;1.76952;-0.000126384;0.176952;0.176952;0.176952;-1.26384e-05;0.176952;-1.26384e-05;0.00175667;-0.000635271;0;0.1;0.31312;0;
1.75067;1.75067;-0.000360785;0.175067;0.175067;0.175067;-3.60785e-05;0.175067;-3.60785e-05;0.00174961;-0.000631263;0;0.1;0.306483;0;
1.73181;1.73181;-0.000595186;0.173181;0.173181;0.173181;-5.95186e-05;0.173181;-5.95186e-05;0.00174264;-0.000627255;0;0.1;0.299918;0;
1.71296;1.71296;-0.000829587;0.171296;0.171296;0.171296;-8.29587e-05;0.171296;-8.29587e-05;0.00173573;-0.000623246;0;0.1;0.293424;0;
1.69411;1.69411;-0.00106399;0.169411;0.169411;0.169411;-0.000106399;0.169411;-0.000106399;0.0017289;-0.000619238;0;0.1;0.287001;0;
1.67526;1.67526;-0.00129839;0.167526;0.167526;0.167526;-0.000129839;0.167526;-0.000129839;0.00172215;-0.00061523;0;0.1;0.280649;0;
1.66118;1.66117;-0.00505854;0.166118;0.166118;0.166117;-0.000505854;0.166117;-0.000505854;0.00171547;-0.000611222;0;0.1;0.275951;0;
1.64154;1.64154;-0.0030215;0.164154;0.164154;0.164154;-0.00030215;0.164154;-0.00030215;0.00170885;-0.000607214;0;0.1;0.269466;0;
1.61287;1.61286;-0.00429572;0.161287;0.161287;0.161286;-0.000429572;0.161286;-0.000429572;0.00170235;-0.000603206;0;0.1;0.260135;0;
