Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
0.291588;0.291586;-0.00111648;0.0291588;0.0291588;0.0291586;-0.000111648;0.0291586;-0.000111648;0.00260534;-0.000450902;0;0.1;0.00850234;0;
0.268488;0.268463;-0.00373308;0.0268488;0.0268488;0.0268463;-0.000373308;0.0268463;-0.000373308;0.00260422;-0.000446894;0;0.1;0.00720861;0;
0.262125;0.262108;-0.0029965;0.0262125;0.0262125;0.0262108;-0.00029965;0.0262108;-0.00029965;0.00260315;-0.000442886;0;0.1;0.00687094;0;
0.255763;0.255753;-0.00225992;0.0255763;0.0255763;0.0255753;-0.000225992;0.0255753;-0.000225992;0.00260211;-0.000438878;0;0.1;0.00654147;0;
0.249403;0.249398;-0.00152334;0.0249403;0.0249403;0.0249398;-0.000152334;0.0249398;-0.000152334;0.0026011;-0.00043487;0;0.1;0.00622017;0;
0.243045;0.243043;-0.000786766;0.0243045;0.0243045;0.0243043;-7.86766e-05;0.0243043;-7.86766e-05;0.00260012;-0.000430862;0;0.1;0.00590707;0;
0.236689;0.236689;-5.01889e-05;0.0236689;0.0236689;0.0236689;-5.01889e-06;0.0236689;-5.01889e-06;0.00259915;-0.000426854;0;0.1;0.00560215;0;
0.230335;0.230334;0.000686388;0.0230335;0.0230335;0.0230334;6.86388e-05;0.0230334;6.86388e-05;0.00259822;-0.000422846;0;0.1;0.00530541;0;
0.224031;0.22402;0.0021654;0.0224031;0.0224031;0.022402;0.00021654;0.022402;0.00021654;0.00259731;-0.000418838;0;0.1;0.00501898;0;
0.217291;0.217287;0.00140365;0.0217291;0.0217291;0.0217287;0.000140365;0.0217287;0.000140365;0.00259642;-0.00041483;0;0.1;0.00472154;0;
0.210554;0.210553;0.000641911;0.0210554;0.0210554;0.0210553;6.41911e-05;0.0210553;6.41911e-05;0.00259557;-0.000410822;0;0.1;0.00443328;0;
0.203819;0.203819;-0.000119831;0.0203819;0.0203819;0.0203819;-1.19831e-05;0.0203819;-1.19831e-05;0.00259474;-0.000406814;0;0.1;0.00415421;0;
0.197087;0.197085;-0.000881573;0.0197087;0.0197087;0.0197085;-8.81573e-05;0.0197085;-8.81573e-05;0.00259393;-0.000402806;0;0.1;0.00388432;0;
0.190358;0.190351;-0.00164332;0.0190358;0.0190358;0.0190351;-0.000164332;0.0190351;-0.000164332;0.00259316;-0.000398798;0;0.1;0.00362362;0;
0.183633;0.183617;-0.00240506;0.0183633;0.0183633;0.0183617;-0.000240506;0.0183617;-0.000240506;0.00259241;-0.00039479;0;0.1;0.0033721;0;
0.189654;0.189654;-0.000155232;0.0189654;0.0189654;0.0189654;-1.55232e-05;0.0189654;-1.55232e-05;0.00259168;-0.000390782;0;0.1;0.00359687;0;
0.175926;0.1759;0.00306269;0.0175926;0.0175926;0.01759;0.000306269;0.01759;0.000306269;0.00259094;-0.000386774;0;0.1;0.003095;0;
