Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
629.389;629.389;0.267471;62.9389;62.9389;62.9389;0.0267471;62.9389;0.0267471;0.588032;-0.00093988;0;0.1;39613.1;0;
616.142;616.141;0.942072;61.6142;61.6142;61.6141;0.0942072;61.6141;0.0942072;0.585536;-0.000935872;0;0.1;37963.1;0;
602.896;602.893;1.61667;60.2896;60.2896;60.2893;0.161667;60.2893;0.161667;0.583093;-0.000931864;0;0.1;36348.3;0;
589.65;589.646;2.29127;58.965;58.965;58.9646;0.229127;58.9646;0.229127;0.580703;-0.000927856;0;0.1;34768.7;0;
576.406;576.398;2.96588;57.6406;57.6406;57.6398;0.296588;57.6398;0.296588;0.578366;-0.000923848;0;0.1;33224.3;0;
573.314;573.312;1.75637;57.3314;57.3314;57.3312;0.175637;57.3312;0.175637;0.576055;-0.00091984;0;0.1;32868.9;0;
558.183;558.155;-5.66944;55.8183;55.8183;55.8155;-0.566944;55.8155;-0.566944;0.573778;-0.000915832;0;0.1;31156.9;0;
549.074;549.05;-5.19108;54.9074;54.9074;54.905;-0.519108;54.905;-0.519108;0.571559;-0.000911824;0;0.1;30148.2;0;
539.965;539.944;-4.71273;53.9965;53.9965;53.9944;-0.471273;53.9944;-0.471273;0.569377;-0.000907816;0;0.1;29156.2;0;
530.856;530.839;-4.23437;53.0856;53.0856;53.0839;-0.423437;53.0839;-0.423437;0.567231;-0.000903808;0;0.1;28180.8;0;
521.747;521.734;-3.75601;52.1747;52.1747;52.1734;-0.375601;52.1734;-0.375601;0.565122;-0.0008998;0;0.1;27222;0;
512.639;512.629;-3.27766;51.2639;51.2639;51.2629;-0.327766;51.2629;-0.327766;0.563049;-0.000895792;0;0.1;26279.9;0;
503.531;503.524;-2.7993;50.3531;50.3531;50.3524;-0.27993;50.3524;-0.27993;0.561012;-0.000891784;0;0.1;25354.4;0;
494.424;494.418;-2.32094;49.4424;49.4424;49.4418;-0.232094;49.4418;-0.232094;0.559012;-0.000887776;0;0.1;24445.5;0;
485.317;485.313;-1.84259;48.5317;48.5317;48.5313;-0.184259;48.5313;-0.184259;0.557049;-0.000883768;0;0.1;23553.2;0;
476.21;476.208;-1.36423;47.621;47.621;47.6208;-0.136423;47.6208;-0.136423;0.555122;-0.00087976;0;0.1;22677.6;0;
467.104;467.103;-0.885874;46.7104;46.7104;46.7103;-0.0885874;46.7103;-0.0885874;0.553232;-0.000875752;0;0.1;21818.6;0;
457.998;457.998;-0.407518;45.7998;45.7998;45.7998;-0.0407518;45.7998;-0.0407518;0.551378;-0.000871743;0;0.1;20976.2;0;
448.893;448.893;0.0708389;44.8893;44.8893;44.8893;0.00708389;44.8893;0.00708389;0.54956;-0.000867735;0;0.1;20150.5;0;
439.788;439.787;0.549195;43.9788;43.9788;43.9787;0.0549195;43.9787;0.0549195;0.54778;-0.000863727;0;0.1;19341.3;0;
430.683;430.682;1.02755;43.0683;43.0683;43.0682;0.102755;43.0682;0.102755;0.546035;-0.000859719;0;0.1;18548.8;0;
421.58;421.577;1.50591;42.158;42.158;42.1577;0.150591;42.1577;0.150591;0.544327;-0.000855711;0;0.1;17772.9;0;
412.477;412.472;1.98426;41.2477;41.2477;41.2472;0.198426;41.2472;0.198426;0.542656;-0.000851703;0;0.1;17013.7;0;
409.898;409.896;1.16684;40.9898;40.9898;40.9896;0.116684;40.9896;0.116684;0.541004;-0.000847695;0;0.1;16801.6;0;
399.378;399.355;-4.2943;39.9378;39.9378;39.9355;-0.42943;39.9355;-0.42943;0.539386;-0.000843687;0;0.1;15950.3;0;
392.881;392.861;-3.9372;39.2881;39.2881;39.2861;-0.39372;39.2861;-0.39372;0.537798;-0.000839679;0;0.1;15435.5;0;
386.383;386.367;-3.58009;38.6383;38.6383;38.6367;-0.358009;38.6367;-0.358009;0.536237;-0.000835671;0;0.1;14929.2;0;
379.886;379.872;-3.22299;37.9886;37.9886;37.9872;-0.322299;37.9872;-0.322299;0.534701;-0.000831663;0;0.1;14431.3;0;
373.389;373.378;-2.86589;37.3389;37.3389;37.3378;-0.286589;37.3378;-0.286589;0.533191;-0.000827655;0;0.1;13941.9;0;
366.892;366.884;-2.50878;36.6892;36.6892;36.6884;-0.250878;36.6884;-0.250878;0.531708;-0.000823647;0;0.1;13461;0;
360.396;360.39;-2.15168;36.0396;36.0396;36.039;-0.215168;36.039;-0.215168;0.530251;-0.000819639;0;0.1;12988.5;0;
353.9;353.895;-1.79458;35.39;35.39;35.3895;-0.179458;35.3895;-0.179458;0.528819;-0.000815631;0;0.1;12524.5;0;
347.404;347.401;-1.43747;34.7404;34.7404;34.7401;-0.143747;34.7401;-0.143747;0.527414;-0.000811623;0;0.1;12069;0;
340.909;340.907;-1.08037;34.0909;34.0909;34.0907;-0.108037;34.0907;-0.108037;0.526034;-0.000807615;0;0.1;11621.9;0;
334.413;334.413;-0.723268;33.4413;33.4413;33.4413;-0.0723268;33.4413;-0.0723268;0.524681;-0.000803607;0;0.1;11183.2;0;
327.918;327.918;-0.366165;32.7918;32.7918;32.7918;-0.0366165;32.7918;-0.0366165;0.523354;-0.000799599;0;0.1;10753.1;0;
321.424;321.424;-0.00906249;32.1424;32.1424;32.1424;-0.000906249;32.1424;-0.000906249;0.522052;-0.000795591;0;0.1;10331.3;0;
314.93;314.93;0.34804;31.493;31.493;31.493;0.034804;31.493;0.034804;0.520777;-0.000791583;0;0.1;9918.09;0;
308.436;308.436;0.705143;30.8436;30.8436;30.8436;0.0705143;30.8436;0.0705143;0.519528;-0.000787575;0;0.1;9513.3;0;
301.943;301.941;1.06225;30.1943;30.1943;30.1941;0.106225;30.1941;0.106225;0.518305;-0.000783567;0;0.1;9116.96;0;
295.45;295.447;1.41935;29.545;29.545;29.5447;0.141935;29.5447;0.141935;0.517107;-0.000779559;0;0.1;8729.09;0;
290.523;290.499;-3.7503;29.0523;29.0523;29.0499;-0.37503;29.0499;-0.37503;0.51593;-0.000775551;0;0.1;8440.38;0;
285.791;285.77;-3.45933;28.5791;28.5791;28.577;-0.345933;28.577;-0.345933;0.514775;-0.000771543;0;0.1;8167.67;0;
281.06;281.042;-3.16836;28.106;28.106;28.1042;-0.316836;28.1042;-0.316836;0.513639;-0.000767535;0;0.1;7899.45;0;
276.328;276.313;-2.87739;27.6328;27.6328;27.6313;-0.287739;27.6313;-0.287739;0.512522;-0.000763527;0;0.1;7635.72;0;
271.597;271.584;-2.58641;27.1597;27.1597;27.1584;-0.258641;27.1584;-0.258641;0.511424;-0.000759519;0;0.1;7376.47;0;
266.865;266.856;-2.29544;26.6865;26.6865;26.6856;-0.229544;26.6856;-0.229544;0.510345;-0.000755511;0;0.1;7121.72;0;
262.135;262.127;-2.00447;26.2135;26.2135;26.2127;-0.200447;26.2127;-0.200447;0.509285;-0.000751503;0;0.1;6871.45;0;
257.404;257.398;-1.7135;25.7404;25.7404;25.7398;-0.17135;25.7398;-0.17135;0.508244;-0.000747495;0;0.1;6625.68;0;
252.673;252.669;-1.42253;25.2673;25.2673;25.2669;-0.142253;25.2669;-0.142253;0.507222;-0.000743487;0;0.1;6384.39;0;
247.923;247.918;-1.64783;24.7923;24.7923;24.7918;-0.164783;24.7918;-0.164783;0.506218;-0.000739479;0;0.1;6146.6;0;
243.17;243.162;-1.97479;24.317;24.317;24.3162;-0.197479;24.3162;-0.197479;0.505234;-0.000735471;0;0.1;5913.19;0;
238.418;238.407;-2.30174;23.8418;23.8418;23.8407;-0.230174;23.8407;-0.230174;0.504269;-0.000731463;0;0.1;5684.32;0;
233.666;233.652;-2.62869;23.3666;23.3666;23.3652;-0.262869;23.3652;-0.262869;0.503323;-0.000727455;0;0.1;5460;0;
228.915;228.896;-2.95565;22.8915;22.8915;22.8896;-0.295565;22.8896;-0.295565;0.502396;-0.000723447;0;0.1;5240.22;0;
224.165;224.141;-3.2826;22.4165;22.4165;22.4141;-0.32826;22.4141;-0.32826;0.501488;-0.000719439;0;0.1;5024.99;0;
219.415;219.385;-3.60956;21.9415;21.9415;21.9385;-0.360956;21.9385;-0.360956;0.5006;-0.000715431;0;0.1;4814.3;0;
214.666;214.63;-3.93651;21.4666;21.4666;21.463;-0.393651;21.463;-0.393651;0.49973;-0.000711423;0;0.1;4608.15;0;
209.918;209.875;-4.26346;20.9918;20.9918;20.9875;-0.426346;20.9875;-0.426346;0.498879;-0.000707415;0;0.1;4406.55;0;
208.055;208.054;0.689161;20.8055;20.8055;20.8054;0.0689161;20.8054;0.0689161;0.498036;-0.000703407;0;0.1;4328.71;0;
204.158;204.157;0.64291;20.4158;20.4158;20.4157;0.064291;20.4157;0.064291;0.49721;-0.000699399;0;0.1;4168.06;0;
200.261;200.26;0.596658;20.0261;20.0261;20.026;0.0596658;20.026;0.0596658;0.4964;-0.000695391;0;0.1;4010.45;0;
196.364;196.363;0.550407;19.6364;19.6364;19.6363;0.0550407;19.6363;0.0550407;0.495605;-0.000691383;0;0.1;3855.88;0;
192.467;192.466;0.504155;19.2467;19.2467;19.2466;0.0504155;19.2466;0.0504155;0.494826;-0.000687375;0;0.1;3704.35;0;
188.57;188.569;0.457904;18.857;18.857;18.8569;0.0457904;18.8569;0.0457904;0.494062;-0.000683367;0;0.1;3555.86;0;
184.673;184.672;0.411653;18.4673;18.4673;18.4672;0.0411653;18.4672;0.0411653;0.493314;-0.000679359;0;0.1;3410.4;0;
180.776;180.775;0.365401;18.0776;18.0776;18.0775;0.0365401;18.0775;0.0365401;0.492582;-0.000675351;0;0.1;3267.99;0;
176.879;176.878;0.31915;17.6879;17.6879;17.6878;0.031915;17.6878;0.031915;0.491865;-0.000671343;0;0.1;3128.61;0;
172.982;172.981;0.272898;17.2982;17.2982;17.2981;0.0272898;17.2981;0.0272898;0.491164;-0.000667335;0;0.1;2992.26;0;
169.085;169.084;0.226647;16.9085;16.9085;16.9084;0.0226647;16.9084;0.0226647;0.490478;-0.000663327;0;0.1;2858.96;0;
165.187;165.187;0.180396;16.5187;16.5187;16.5187;0.0180396;16.5187;0.0180396;0.489808;-0.000659319;0;0.1;2728.69;0;
161.886;161.886;0.21054;16.1886;16.1886;16.1886;0.021054;16.1886;0.021054;0.489154;-0.000655311;0;0.1;2620.71;0;
159.08;159.08;0.163447;15.908;15.908;15.908;0.0163447;15.908;0.0163447;0.48851;-0.000651303;0;0.1;2530.64;0;
156.274;156.274;0.116354;15.6274;15.6274;15.6274;0.0116354;15.6274;0.0116354;0.487878;-0.000647295;0;0.1;2442.15;0;
153.468;153.468;0.0692601;15.3468;15.3468;15.3468;0.00692601;15.3468;0.00692601;0.487258;-0.000643287;0;0.1;2355.23;0;
150.661;150.661;0.0221667;15.0661;15.0661;15.0661;0.00221667;15.0661;0.00221667;0.486648;-0.000639279;0;0.1;2269.89;0;
147.855;147.855;-0.0249267;14.7855;14.7855;14.7855;-0.00249267;14.7855;-0.00249267;0.48605;-0.000635271;0;0.1;2186.12;0;
145.049;145.049;-0.0720202;14.5049;14.5049;14.5049;-0.00720202;14.5049;-0.00720202;0.485463;-0.000631263;0;0.1;2103.92;0;
142.243;142.243;-0.119114;14.2243;14.2243;14.2243;-0.0119114;14.2243;-0.0119114;0.484887;-0.000627255;0;0.1;2023.31;0;
139.437;139.437;-0.166207;13.9437;13.9437;13.9437;-0.0166207;13.9437;-0.0166207;0.484323;-0.000623246;0;0.1;1944.26;0;
136.631;136.631;-0.2133;13.6631;13.6631;13.6631;-0.02133;13.6631;-0.02133;0.48377;-0.000619238;0;0.1;1866.8;0;
133.825;133.824;-0.260394;13.3825;13.3825;13.3824;-0.0260394;13.3824;-0.0260394;0.483228;-0.00061523;0;0.1;1790.91;0;
132.033;132.029;-1.05868;13.2033;13.2033;13.2029;-0.105868;13.2029;-0.105868;0.482696;-0.000611222;0;0.1;1743.27;0;
129.047;129.046;-0.626201;12.9047;12.9047;12.9046;-0.0626201;12.9046;-0.0626201;0.482173;-0.000607214;0;0.1;1665.31;0;
124.198;124.195;-0.877221;12.4198;12.4198;12.4195;-0.0877221;12.4195;-0.0877221;0.481668;-0.000603206;0;0.1;1542.53;0;
122.968;122.964;0.928733;12.2968;12.2968;12.2964;0.0928733;12.2964;0.0928733;0.481175;-0.000599198;0;0.1;1512.11;0;
120.328;120.325;0.843991;12.0328;12.0328;12.0325;0.0843991;12.0325;0.0843991;0.480687;-0.00059519;0;0.1;1447.89;0;
117.689;117.686;0.759248;11.7689;11.7689;11.7686;0.0759248;11.7686;0.0759248;0.48021;-0.000591182;0;0.1;1385.06;0;
115.049;115.047;0.674505;11.5049;11.5049;11.5047;0.0674505;11.5047;0.0674505;0.479744;-0.000587174;0;0.1;1323.63;0;
112.41;112.408;0.589762;11.241;11.241;11.2408;0.0589762;11.2408;0.0589762;0.479288;-0.000583166;0;0.1;1263.59;0;
109.77;109.769;0.505019;10.977;10.977;10.9769;0.0505019;10.9769;0.0505019;0.478843;-0.000579158;0;0.1;1204.95;0;
107.131;107.13;0.420277;10.7131;10.7131;10.713;0.0420277;10.713;0.0420277;0.478408;-0.00057515;0;0.1;1147.7;0;
104.491;104.491;0.335534;10.4491;10.4491;10.4491;0.0335534;10.4491;0.0335534;0.477984;-0.000571142;0;0.1;1091.85;0;
101.852;101.852;0.250791;10.1852;10.1852;10.1852;0.0250791;10.1852;0.0250791;0.47757;-0.000567134;0;0.1;1037.39;0;
99.2129;99.2128;0.166048;9.92129;9.92129;9.92128;0.0166048;9.92128;0.0166048;0.477167;-0.000563126;0;0.1;984.32;0;
96.5737;96.5737;0.0813056;9.65737;9.65737;9.65737;0.00813056;9.65737;0.00813056;0.476775;-0.000559118;0;0.1;932.648;0;
94.8879;94.8878;0.161903;9.48879;9.48879;9.48878;0.0161903;9.48878;0.0161903;0.476392;-0.00055511;0;0.1;900.372;0;
93.0237;93.0237;0.0711948;9.30237;9.30237;9.30237;0.00711948;9.30237;0.00711948;0.476015;-0.000551102;0;0.1;865.341;0;
91.1596;91.1596;-0.0195131;9.11596;9.11596;9.11596;-0.00195131;9.11596;-0.00195131;0.475646;-0.000547094;0;0.1;831.007;0;
89.2956;89.2955;-0.110221;8.92956;8.92956;8.92955;-0.0110221;8.92955;-0.0110221;0.475285;-0.000543086;0;0.1;797.37;0;
87.4316;87.4314;-0.200929;8.74316;8.74316;8.74314;-0.0200929;8.74314;-0.0200929;0.474931;-0.000539078;0;0.1;764.429;0;
85.5678;85.5673;-0.291637;8.55678;8.55678;8.55673;-0.0291637;8.55673;-0.0291637;0.474584;-0.00053507;0;0.1;732.185;0;
83.7041;83.7032;-0.382345;8.37041;8.37041;8.37032;-0.0382345;8.37032;-0.0382345;0.474245;-0.000531062;0;0.1;700.637;0;
81.8404;81.8391;-0.473053;8.18404;8.18404;8.18391;-0.0473053;8.18391;-0.0473053;0.473913;-0.000527054;0;0.1;669.786;0;
79.977;79.975;-0.563761;7.9977;7.9977;7.9975;-0.0563761;7.9975;-0.0563761;0.473589;-0.000523046;0;0.1;639.631;0;
78.7516;78.7429;-1.17199;7.87516;7.87516;7.87429;-0.117199;7.87429;-0.117199;0.473272;-0.000519038;0;0.1;620.181;0;
76.7266;76.7212;-0.908792;7.67266;7.67266;7.67212;-0.0908792;7.67212;-0.0908792;0.47296;-0.00051503;0;0.1;588.698;0;
74.7024;74.6996;-0.645595;7.47024;7.47024;7.46996;-0.0645595;7.46996;-0.0645595;0.472657;-0.000511022;0;0.1;558.045;0;
72.679;72.678;-0.382398;7.2679;7.2679;7.2678;-0.0382398;7.2678;-0.0382398;0.472361;-0.000507014;0;0.1;528.224;0;
69.728;69.7255;-0.587296;6.9728;6.9728;6.97255;-0.0587296;6.97255;-0.0587296;0.472078;-0.000503006;0;0.1;486.2;0;
68.1989;68.1973;-0.464129;6.81989;6.81989;6.81973;-0.0464129;6.81973;-0.0464129;0.471802;-0.000498998;0;0.1;465.109;0;
66.6699;66.669;-0.340962;6.66699;6.66699;6.6669;-0.0340962;6.6669;-0.0340962;0.471532;-0.00049499;0;0.1;444.487;0;
65.1411;65.1408;-0.217794;6.51411;6.51411;6.51408;-0.0217794;6.51408;-0.0217794;0.471267;-0.000490982;0;0.1;424.337;0;
63.6126;63.6125;-0.094627;6.36126;6.36126;6.36125;-0.0094627;6.36125;-0.0094627;0.471009;-0.000486974;0;0.1;404.656;0;
62.0842;62.0842;0.0285404;6.20842;6.20842;6.20842;0.00285404;6.20842;0.00285404;0.470758;-0.000482966;0;0.1;385.445;0;
60.5562;60.556;0.151708;6.05562;6.05562;6.0556;0.0151708;6.0556;0.0151708;0.470512;-0.000478958;0;0.1;366.705;0;
59.0283;59.0277;0.274875;5.90283;5.90283;5.90277;0.0274875;5.90277;0.0274875;0.470272;-0.00047495;0;0.1;348.435;0;
57.5008;57.4994;0.398042;5.75008;5.75008;5.74994;0.0398042;5.74994;0.0398042;0.470039;-0.000470942;0;0.1;330.634;0;
55.9736;55.9712;0.52121;5.59736;5.59736;5.59712;0.052121;5.59712;0.052121;0.469811;-0.000466934;0;0.1;313.304;0;
54.4467;54.4429;0.644377;5.44467;5.44467;5.44429;0.0644377;5.44429;0.0644377;0.46959;-0.000462926;0;0.1;296.445;0;
52.9202;52.9147;0.767545;5.29202;5.29202;5.29147;0.0767545;5.29147;0.0767545;0.469375;-0.000458918;0;0.1;280.055;0;
51.3941;51.3864;0.890712;5.13941;5.13941;5.13864;0.0890712;5.13864;0.0890712;0.469166;-0.00045491;0;0.1;264.135;0;
52.4858;52.4854;-0.200966;5.24858;5.24858;5.24854;-0.0200966;5.24854;-0.0200966;0.468961;-0.000450902;0;0.1;275.476;0;
48.3279;48.3233;-0.671954;4.83279;4.83279;4.83233;-0.0671954;4.83233;-0.0671954;0.468759;-0.000446894;0;0.1;233.559;0;
47.1825;47.1794;-0.53937;4.71825;4.71825;4.71794;-0.053937;4.71794;-0.053937;0.468567;-0.000442886;0;0.1;222.619;0;
46.0373;46.0355;-0.406786;4.60373;4.60373;4.60355;-0.0406786;4.60355;-0.0406786;0.468381;-0.000438878;0;0.1;211.944;0;
44.8925;44.8917;-0.274202;4.48925;4.48925;4.48917;-0.0274202;4.48917;-0.0274202;0.468198;-0.00043487;0;0.1;201.534;0;
43.748;43.7478;-0.141618;4.3748;4.3748;4.37478;-0.0141618;4.37478;-0.0141618;0.468021;-0.000430862;0;0.1;191.389;0;
42.6039;42.6039;-0.009034;4.26039;4.26039;4.26039;-0.0009034;4.26039;-0.0009034;0.467848;-0.000426854;0;0.1;181.51;0;
41.4603;41.4601;0.12355;4.14603;4.14603;4.14601;0.012355;4.14601;0.012355;0.467679;-0.000422846;0;0.1;171.895;0;
40.3256;40.3237;0.389771;4.03256;4.03256;4.03237;0.0389771;4.03237;0.0389771;0.467515;-0.000418838;0;0.1;162.615;0;
39.1124;39.1116;0.252658;3.91124;3.91124;3.91116;0.0252658;3.91116;0.0252658;0.467356;-0.00041483;0;0.1;152.978;0;
37.8997;37.8995;0.115544;3.78997;3.78997;3.78995;0.0115544;3.78995;0.0115544;0.467202;-0.000410822;0;0.1;143.638;0;
36.6874;36.6874;-0.0215696;3.66874;3.66874;3.66874;-0.00215696;3.66874;-0.00215696;0.467052;-0.000406814;0;0.1;134.596;0;
35.4756;35.4753;-0.158683;3.54756;3.54756;3.54753;-0.0158683;3.54753;-0.0158683;0.466908;-0.000402806;0;0.1;125.852;0;
34.2645;34.2632;-0.295797;3.42645;3.42645;3.42632;-0.0295797;3.42632;-0.0295797;0.466768;-0.000398798;0;0.1;117.405;0;
33.0539;33.0511;-0.43291;3.30539;3.30539;3.30511;-0.043291;3.30511;-0.043291;0.466633;-0.00039479;0;0.1;109.256;0;
34.1377;34.1377;-0.0279417;3.41377;3.41377;3.41377;-0.00279417;3.41377;-0.00279417;0.466502;-0.000390782;0;0.1;116.539;0;
31.6667;31.6619;0.551284;3.16667;3.16667;3.16619;0.0551284;3.16619;0.0551284;0.466369;-0.000386774;0;0.1;100.278;0;
30.7264;30.7221;0.515974;3.07264;3.07264;3.07221;0.0515974;3.07221;0.0515974;0.466244;-0.000382766;0;0.1;94.4115;0;
29.7862;29.7823;0.480665;2.97862;2.97862;2.97823;0.0480665;2.97823;0.0480665;0.466123;-0.000378758;0;0.1;88.7217;0;
28.846;28.8425;0.445356;2.8846;2.8846;2.88425;0.0445356;2.88425;0.0445356;0.466006;-0.000374749;0;0.1;83.2089;0;
27.9057;27.9027;0.410046;2.79057;2.79057;2.79027;0.0410046;2.79027;0.0410046;0.465892;-0.000370741;0;0.1;77.873;0;
26.9655;26.9629;0.374737;2.69655;2.69655;2.69629;0.0374737;2.69629;0.0374737;0.465782;-0.000366733;0;0.1;72.7139;0;
26.0253;26.0231;0.339428;2.60253;2.60253;2.60231;0.0339428;2.60231;0.0339428;0.465676;-0.000362725;0;0.1;67.7318;0;
25.0852;25.0833;0.304119;2.50852;2.50852;2.50833;0.0304119;2.50833;0.0304119;0.465573;-0.000358717;0;0.1;62.9265;0;
24.145;24.1435;0.268809;2.4145;2.4145;2.41435;0.0268809;2.41435;0.0268809;0.465475;-0.000354709;0;0.1;58.2982;0;
23.2049;23.2037;0.2335;2.32049;2.32049;2.32037;0.02335;2.32037;0.02335;0.46538;-0.000350701;0;0.1;53.8467;0;
22.2648;22.2639;0.198191;2.22648;2.22648;2.22639;0.0198191;2.22639;0.0198191;0.465289;-0.000346693;0;0.1;49.5721;0;
21.3247;21.3241;0.162882;2.13247;2.13247;2.13241;0.0162882;2.13241;0.0162882;0.465201;-0.000342685;0;0.1;45.4745;0;
20.3847;20.3843;0.127572;2.03847;2.03847;2.03843;0.0127572;2.03843;0.0127572;0.465118;-0.000338677;0;0.1;41.5537;0;
19.4447;19.4445;0.0922631;1.94447;1.94447;1.94445;0.00922631;1.94445;0.00922631;0.465038;-0.000334669;0;0.1;37.8098;0;
18.5048;18.5047;0.0569539;1.85048;1.85048;1.85047;0.00569539;1.85047;0.00569539;0.464962;-0.000330661;0;0.1;34.2428;0;
17.5649;17.5649;0.0216446;1.75649;1.75649;1.75649;0.00216446;1.75649;0.00216446;0.46489;-0.000326653;0;0.1;30.8527;0;
17.9849;17.9832;0.247629;1.79849;1.79849;1.79832;0.0247629;1.79832;0.0247629;0.464817;-0.000322645;0;0.1;32.3458;0;
17.4701;17.4695;0.135839;1.74701;1.74701;1.74695;0.0135839;1.74695;0.0135839;0.464746;-0.000318637;0;0.1;30.5203;0;
16.9558;16.9558;0.0240497;1.69558;1.69558;1.69558;0.00240497;1.69558;0.00240497;0.464677;-0.000314629;0;0.1;28.75;0;
16.4423;16.4421;-0.0877399;1.64423;1.64423;1.64421;-0.00877399;1.64421;-0.00877399;0.46461;-0.000310621;0;0.1;27.035;0;
15.9296;15.9284;-0.199529;1.59296;1.59296;1.59284;-0.0199529;1.59284;-0.0199529;0.464545;-0.000306613;0;0.1;25.3753;0;
15.4178;15.4147;-0.311319;1.54178;1.54178;1.54147;-0.0311319;1.54147;-0.0311319;0.464482;-0.000302605;0;0.1;23.7708;0;
14.9069;14.9009;-0.423109;1.49069;1.49069;1.49009;-0.0423109;1.49009;-0.0423109;0.464421;-0.000298597;0;0.1;22.2217;0;
14.3972;14.3872;-0.534898;1.43972;1.43972;1.43872;-0.0534898;1.43872;-0.0534898;0.464363;-0.000294589;0;0.1;20.7278;0;
13.7797;13.7684;-0.558825;1.37797;1.37797;1.37684;-0.0558825;1.37684;-0.0558825;0.464306;-0.000290581;0;0.1;18.988;0;
13.2144;13.2069;-0.444789;1.32144;1.32144;1.32069;-0.0444789;1.32069;-0.0444789;0.464252;-0.000286573;0;0.1;17.4619;0;
12.6497;12.6454;-0.330753;1.26497;1.26497;1.26454;-0.0330753;1.26454;-0.0330753;0.4642;-0.000282565;0;0.1;16.0015;0;
12.0858;12.0839;-0.216717;1.20858;1.20858;1.20839;-0.0216717;1.20839;-0.0216717;0.464151;-0.000278557;0;0.1;14.6067;0;
11.5228;11.5224;-0.102681;1.15228;1.15228;1.15224;-0.0102681;1.15224;-0.0102681;0.464104;-0.000274549;0;0.1;13.2776;0;
10.9609;10.9609;0.0113544;1.09609;1.09609;1.09609;0.00113544;1.09609;0.00113544;0.464058;-0.000270541;0;0.1;12.0141;0;
10.4001;10.3994;0.12539;1.04001;1.04001;1.03994;0.012539;1.03994;0.012539;0.464016;-0.000266533;0;0.1;10.8163;0;
9.84079;9.83788;0.239426;0.984079;0.984079;0.983788;0.0239426;0.983788;0.0239426;0.463975;-0.000262525;0;0.1;9.68412;0;
8.51602;8.51599;-0.0245539;0.851602;0.851602;0.851599;-0.00245539;0.851599;-0.00245539;0.463939;-0.000258517;0;0.1;7.25227;0;
8.23753;8.23753;0.00538358;0.823753;0.823753;0.823753;0.000538358;0.823753;0.000538358;0.463905;-0.000254509;0;0.1;6.7857;0;
7.95916;7.95908;0.0353211;0.795916;0.795916;0.795908;0.00353211;0.795908;0.00353211;0.463873;-0.000250501;0;0.1;6.33482;0;
7.6809;7.68062;0.0652585;0.76809;0.76809;0.768062;0.00652585;0.768062;0.00652585;0.463842;-0.000246493;0;0.1;5.89962;0;
7.40278;7.40216;0.095196;0.740278;0.740278;0.740216;0.0095196;0.740216;0.0095196;0.463811;-0.000242485;0;0.1;5.48011;0;
7.12481;7.12371;0.125134;0.712481;0.712481;0.712371;0.0125134;0.712371;0.0125134;0.463782;-0.000238477;0;0.1;5.07629;0;
6.84701;6.84525;0.155071;0.684701;0.684701;0.684525;0.0155071;0.684525;0.0155071;0.463754;-0.000234469;0;0.1;4.68815;0;
